,price
2012-02-29,32.902981032121495
2012-03-01,32.020991920954465
2012-03-02,31.25201873375043
2012-03-05,29.992080170371924
2012-03-06,30.45305358704342
2012-03-07,31.665596078901764
2012-03-08,32.64912480542007
2012-03-09,31.472934784356347
2012-03-12,31.95316423356121
2012-03-13,32.94328403118867
2012-03-14,32.58582605099758
2012-03-15,32.63142633625847
2012-03-16,31.192187032208224
2012-03-19,31.34987669473293
2012-03-20,30.59763603859634
2012-03-21,30.706857380779716
2012-03-22,29.64301199313266
2012-03-23,29.97479972954847
2012-03-26,30.633895968147474
2012-03-27,30.084236213829428
2012-03-28,29.314909414524713
2012-03-29,27.93057890557255
2012-03-30,27.74373216629465
2012-04-02,27.367295680500433
2012-04-03,26.978631827278075
2012-04-04,27.103908600694155
2012-04-05,26.998418990352242
2012-04-06,26.734790749939002
2012-04-09,26.60442904591301
2012-04-10,26.884576727985507
2012-04-11,27.047705234631234
2012-04-12,27.024009706029243
2012-04-13,27.192138188071816
2012-04-16,26.90495552667874
2012-04-17,26.922666192682506
2012-04-18,26.969666970248664
2012-04-19,26.859657339931317
2012-04-20,26.97990449159112
2012-04-23,26.791109311158312
2012-04-24,26.92996550140032
2012-04-25,27.080296135367593
2012-04-26,26.353312961519467
2012-04-27,26.66077836770738
2012-04-30,25.913090663459624
2012-05-01,25.771760506319815
2012-05-02,26.031833363082026
2012-05-03,25.96304690094913
2012-05-04,25.614850507661277
2012-05-07,25.360418200406915
2012-05-08,25.61671709157542
2012-05-09,25.164664826716628
2012-05-10,25.44351677213221
2012-05-11,25.439230324146397
2012-05-14,25.1630736666692
2012-05-15,25.033623273463114
2012-05-16,24.802889740731334
2012-05-17,25.015544446761933
2012-05-18,25.198145091623303
2012-05-21,24.80085233861878
2012-05-22,24.71515495844783
2012-05-23,24.523024732845254
2012-05-24,24.833341463882604
2012-05-25,24.527185364817107
2012-05-28,24.91058545635767
2012-05-29,24.91152153460039
2012-05-30,24.648186876697
2012-05-31,24.499577833687653
2012-06-01,24.323269447861076
2012-06-04,24.04054195554495
2012-06-05,24.070568387677596
2012-06-06,23.80127942656676
2012-06-07,23.324142783079182
2012-06-08,23.248801264171313
2012-06-11,22.86415418896418
2012-06-12,22.71022571985672
2012-06-13,22.523906651453924
2012-06-14,22.34711494363506
2012-06-15,22.781680680577328
2012-06-18,22.801856448425294
2012-06-19,22.862835229525178
2012-06-20,22.49019581869109
2012-06-21,22.35952231342955
2012-06-22,22.412949304560197
2012-06-25,22.20483771117502
2012-06-26,22.404072490518846
2012-06-27,22.15870713638292
2012-06-28,22.106613007134136
2012-06-29,21.992276200368686
2012-07-02,22.034208482744784
2012-07-03,21.90897339504798
2012-07-04,21.86066220588885
2012-07-05,21.81962377894979
2012-07-06,21.67636743345529
2012-07-09,21.78362405720948
2012-07-10,21.840438716472637
2012-07-11,21.829845604059138
2012-07-12,21.748892386903915
2012-07-13,21.92092472732879
2012-07-16,21.87983433619848
2012-07-17,21.824202745091036
2012-07-18,21.853497600113506
2012-07-19,22.214481627984224
2012-07-20,21.942631943975005
2012-07-23,22.110620419238682
2012-07-24,21.726255316079026
2012-07-25,21.77857465418693
2012-07-26,22.112918578426214
2012-07-27,22.223085920368977
2012-07-30,22.266784702259883
2012-07-31,22.15697899613928
2012-08-01,22.171287074085903
2012-08-02,22.12633414722669
2012-08-03,21.970351628235235
2012-08-06,21.91797347019258
2012-08-07,21.966832781396295
2012-08-08,21.81584144321198
2012-08-09,21.657891966941907
2012-08-10,21.388833852227258
2012-08-13,21.47550944414194
2012-08-14,21.59405819478035
2012-08-15,21.649002105369068
2012-08-16,21.855039762937405
2012-08-17,21.880897619721374
2012-08-20,21.969834186591413
2012-08-21,22.04076108012069
2012-08-22,22.0294617101329
2012-08-23,21.92696403260527
2012-08-24,22.398434590022514
2012-08-27,22.310841343634532
2012-08-28,22.178712863182923
2012-08-29,22.27769912190431
2012-08-30,22.338644631965703
2012-08-31,22.051845000957655
2012-09-03,22.294873559541276
2012-09-04,22.28288498380879
2012-09-05,22.057965077511348
2012-09-06,22.314995607556295
2012-09-07,22.455221310505223
2012-09-10,22.196320814678604
2012-09-11,22.580157366998375
2012-09-12,22.72916179409399
2012-09-13,22.734977528187105
2012-09-14,23.087305862369437
2012-09-17,23.130228192051657
2012-09-18,23.132236501681128
2012-09-19,22.996455541307224
2012-09-20,23.131382598135684
2012-09-21,23.243973795225067
2012-09-24,23.255386989238744
2012-09-25,23.090570178395787
2012-09-26,23.137408127305843
2012-09-27,23.082470922412845
2012-09-28,22.394935869857957
2012-10-01,21.661709229623185
2012-10-02,21.914933893809412
2012-10-03,20.675796781286916
2012-10-04,20.75224350043623
2012-10-05,20.517441453851088
2012-10-08,21.100171319450382
2012-10-09,20.85435740916686
2012-10-10,21.14206972782169
2012-10-11,20.940298495275577
2012-10-12,20.975289985097312
2012-10-15,21.30096767342656
2012-10-16,21.06716808635771
2012-10-17,21.517132753457833
2012-10-18,21.03320159525959
2012-10-19,21.152520808870495
2012-10-22,21.569129135744973
2012-10-23,21.86696938249916
2012-10-24,22.791612492075483
2012-10-25,22.392409653537978
2012-10-26,21.703561471724
2012-10-29,21.21513937072515
2012-10-30,21.508283592660742
2012-10-31,21.727484359065002
2012-11-01,21.758277791362126
2012-11-02,21.20839521248514
2012-11-05,21.551957437357068
2012-11-06,20.960215667386336
2012-11-07,21.484683624359334
2012-11-08,22.86260470554475
2012-11-09,23.028758126064446
2012-11-12,23.307188224871172
2012-11-13,23.035971912343506
2012-11-14,22.11613083849792
2012-11-15,21.805892641904208
2012-11-16,21.268899092000087
2012-11-19,20.583795157177686
2012-11-20,21.362569397701478
2012-11-21,21.473466493463643
2012-11-22,21.635837579733256
2012-11-23,21.470920626759437
2012-11-26,21.371318111528172
2012-11-27,21.812382166598987
2012-11-28,21.778571719586136
2012-11-29,22.016428960815293
2012-11-30,21.9031215543274
2012-12-03,21.720295665848756
2012-12-04,21.039240141692733
2012-12-05,20.12465560786182
2012-12-06,19.992166443415897
2012-12-07,20.000311737798903
2012-12-10,19.42484787360022
2012-12-11,19.39382413381328
2012-12-12,19.40055183436792
2012-12-13,18.484410639016954
2012-12-14,18.100015828927823
2012-12-17,18.247970055146258
2012-12-18,18.3889399309059
2012-12-19,17.912073066902728
2012-12-20,17.959695636668705
2012-12-21,18.353747605308918
2012-12-24,18.655263612506733
2012-12-25,18.600513534509297
2012-12-26,18.39415568228593
2012-12-27,18.125484889852004
2012-12-28,18.298061329840763
2012-12-31,18.36154368933028
2013-01-01,18.60252307846515
2013-01-02,18.64105621471497
2013-01-03,18.96471649494812
2013-01-04,18.98838548216406
2013-01-07,19.30356836472234
2013-01-08,19.6612857510259
2013-01-09,19.299420573865536
2013-01-10,18.52962774365355
2013-01-11,19.15499420816624
2013-01-14,19.247553759799157
2013-01-15,18.518029419335523
2013-01-16,18.213594876481224
2013-01-17,18.510686636485048
2013-01-18,18.381479947906904
2013-01-21,18.159892370335548
2013-01-22,18.71384631618866
2013-01-23,18.271361519621628
2013-01-24,17.937598210775004
2013-01-25,18.006293014540052
2013-01-28,18.146754642265503
2013-01-29,18.331057981561955
2013-01-30,18.68739804855996
2013-01-31,18.7536677935078
2013-02-01,18.94122866215209
2013-02-04,18.817506555673383
2013-02-05,18.827747457370204
2013-02-06,18.85662521570685
2013-02-07,18.930388669521534
2013-02-08,19.239454742208306
2013-02-11,19.46006901353166
2013-02-12,19.462727433275347
2013-02-13,19.102579495026838
2013-02-14,19.115071265214645
2013-02-15,19.087259443439617
2013-02-18,19.152668007564913
2013-02-19,20.090620091251377
2013-02-20,19.843304512372022
2013-02-21,20.012137212961388
2013-02-22,20.471998606306002
2013-02-25,20.49908961706492
2013-02-26,21.565327626450046
2013-02-27,21.36840749385792
2013-02-28,21.50360827867846
2013-03-01,21.110497805695346
2013-03-04,20.929962767176626
2013-03-05,21.02751757608335
2013-03-06,21.405607014912967
2013-03-07,21.538671285090373
2013-03-08,22.12642428475485
2013-03-11,22.06164281435802
2013-03-12,21.882310265590508
2013-03-13,23.20708300905602
2013-03-14,23.39006509665172
2013-03-15,23.002663026999446
2013-03-18,22.634258519211752
2013-03-19,22.150103962563144
2013-03-20,22.59329791223329
2013-03-21,22.523573018875993
2013-03-22,22.558638966454833
2013-03-25,22.553046966398885
2013-03-26,22.7174718484039
2013-03-27,22.54437335756376
2013-03-28,22.324271530869638
2013-03-29,22.379516284523824
2013-04-01,22.51488853258624
2013-04-02,22.59370031927107
2013-04-03,22.4294467863526
2013-04-04,22.58144376784964
2013-04-05,22.431177734213676
2013-04-08,22.32876951611472
2013-04-09,22.13828848169629
2013-04-10,22.420048776489587
2013-04-11,22.562585977757745
2013-04-12,22.699930875132623
2013-04-15,22.977123765175794
2013-04-16,23.604286381484343
2013-04-17,23.23430466320185
2013-04-18,23.080890301415746
2013-04-19,22.954979639953965
2013-04-22,22.779194183409395
2013-04-23,22.55637117371533
2013-04-24,22.50051704426535
2013-04-25,22.251171227797002
2013-04-26,22.329589492694474
2013-04-29,22.348369553567284
2013-04-30,22.45808861515318
2013-05-01,22.574040811164437
2013-05-02,22.711029127581085
2013-05-03,22.63900878699945
2013-05-06,23.10547435767903
2013-05-07,23.16487037222246
2013-05-08,22.768779532712404
2013-05-09,22.562086315391795
2013-05-10,22.20187791435462
2013-05-13,22.213336581718984
2013-05-14,22.195600349510645
2013-05-15,22.10535888296493
2013-05-16,22.537344993017843
2013-05-17,22.662538929573348
2013-05-20,22.82659859454765
2013-05-21,22.63462528466579
2013-05-22,22.429834652569372
2013-05-23,22.445540176367313
2013-05-24,22.490182596828003
2013-05-27,22.106917573493966
2013-05-28,22.077058959492856
2013-05-29,22.08777227025528
2013-05-30,22.050678634108436
2013-05-31,21.88955853825748
2013-06-03,21.78591801211576
2013-06-04,21.757201769489246
2013-06-05,21.783547448888203
2013-06-06,21.916108327571663
2013-06-07,22.14888640824366
2013-06-10,22.095148912103483
2013-06-11,22.00786720852071
2013-06-12,22.10685253151982
2013-06-13,22.242653053118257
2013-06-14,22.159385432756956
2013-06-17,22.33336675479606
2013-06-18,22.548988773044876
2013-06-19,22.833932418731653
2013-06-20,23.229044858687637
2013-06-21,23.047763782191506
2013-06-24,23.058910261163863
2013-06-25,23.069490888175434
2013-06-26,23.056240682279345
2013-06-27,22.923296385019
2013-06-28,22.61172651123115
2013-07-01,22.639508978660928
2013-07-02,22.48365203422299
2013-07-03,22.509855002437753
2013-07-04,22.349465141513317
2013-07-05,22.12622989016327
2013-07-08,22.183080785935747
2013-07-09,22.2225630973663
2013-07-10,22.35240700291565
2013-07-11,22.8269228216206
2013-07-12,22.89487272849047
2013-07-15,23.00815599556135
2013-07-16,22.783098030922424
2013-07-17,22.515658417788266
2013-07-18,22.86299150579137
2013-07-19,22.672338896969222
2013-07-22,22.4576984084921
2013-07-23,22.45731062265393
2013-07-24,22.446083524687165
2013-07-25,22.26331915814125
2013-07-26,22.2070742906167
2013-07-29,22.47446084625622
2013-07-30,22.311803644131643
2013-07-31,22.027662837896877
2013-08-01,22.232560872469616
2013-08-02,22.34409033142535
2013-08-05,22.22128701715122
2013-08-06,21.899259283433008
2013-08-07,21.75337606249331
2013-08-08,21.749793015305592
2013-08-09,21.99842784953995
2013-08-12,21.79168321191796
2013-08-13,21.781956371519588
2013-08-14,21.92908060820413
2013-08-15,21.44871976071285
2013-08-16,21.666894627068142
2013-08-19,21.433702733610374
2013-08-20,21.50862080322391
2013-08-21,21.56640848774501
2013-08-22,21.796240530672243
2013-08-23,21.917719753480807
2013-08-26,21.438413358570468
2013-08-27,21.28752127372792
2013-08-28,21.32284735471238
2013-08-29,21.29109562201803
2013-08-30,21.39493301793289
2013-09-02,21.56270311394918
2013-09-03,21.694670375436754
2013-09-04,21.658415815976515
2013-09-05,21.291331921862795
2013-09-06,21.207360761511264
2013-09-09,21.298461048895707
2013-09-10,21.08755895057478
2013-09-11,21.221194258316313
2013-09-12,21.411670071525098
2013-09-13,21.444904541034855
2013-09-16,20.840313304866523
2013-09-17,20.59739544869859
2013-09-18,20.975175681923524
2013-09-19,20.87448320767442
2013-09-20,20.49398247520726
2013-09-23,20.74189314444088
2013-09-24,20.751818046144745
2013-09-25,20.977003123133205
2013-09-26,21.039380517114537
2013-09-27,21.138184637900984
2013-09-30,21.218286930985325
2013-10-01,21.36611441558703
2013-10-02,21.838579467454867
2013-10-03,22.04763711985564
2013-10-04,21.728501146472865
2013-10-07,21.828087388107924
2013-10-08,22.072571183329604
2013-10-09,22.332708477665605
2013-10-10,22.25070060694317
2013-10-11,22.504906878926388
2013-10-14,22.711056880816702
2013-10-15,23.278078496194883
2013-10-16,23.12183508627812
2013-10-17,23.019348712584904
2013-10-18,22.960945250947248
2013-10-21,22.862882835265864
2013-10-22,22.67940027578752
2013-10-23,22.102802012730702
2013-10-24,22.019954103778037
2013-10-25,22.104723863111552
2013-10-28,22.009694366267695
2013-10-29,22.42379843641946
2013-10-30,22.43453240878308
2013-10-31,22.717888586908636
2013-11-01,22.782097516179572
2013-11-04,22.968782893207244
2013-11-05,23.037580002704946
2013-11-06,23.345699166948194
2013-11-07,23.36627017600983
2013-11-08,23.48433538677715
2013-11-11,23.574068675686235
2013-11-12,23.518220567027143
2013-11-13,23.61670663305336
2013-11-14,24.129122604916983
2013-11-15,24.076028788047807
2013-11-18,24.180159526449728
2013-11-19,24.477871837373076
2013-11-20,24.75174724839467
2013-11-21,24.763207293313364
2013-11-22,24.220278840072588
2013-11-25,24.34739387584072
2013-11-26,23.85049419755706
2013-11-27,24.192598082138797
2013-11-28,24.239905970824825
2013-11-29,24.47858114605537
2013-12-02,24.279358131948484
2013-12-03,23.934211898795166
2013-12-04,24.00170754318963
2013-12-05,24.00253945385753
2013-12-06,23.89973076077461
2013-12-09,23.927282858806123
2013-12-10,24.56988101521332
2013-12-11,24.773116462478225
2013-12-12,25.02882257586328
2013-12-13,25.238098559405
2013-12-16,25.602409962117974
2013-12-17,25.5654712111522
2013-12-18,25.08272026543019
2013-12-19,25.04688289595883
2013-12-20,25.248626255866533
2013-12-23,25.027123548678013
2013-12-24,24.9942515303569
2013-12-25,24.84015339884952
2013-12-26,25.204094397941642
2013-12-27,25.392156906051667
2013-12-30,25.55796489997389
2013-12-31,25.717579073016065
2014-01-01,25.717584478515136
2014-01-02,25.77471294348189
2014-01-03,25.49665159984234
2014-01-06,24.98409397835971
2014-01-07,25.028362891174556
2014-01-08,25.113945768217874
2014-01-09,25.411503337703675
2014-01-10,25.80070634314238
2014-01-13,26.19553936384271
2014-01-14,25.958805793493283
2014-01-15,25.881656636631895
2014-01-16,26.00855168317712
2014-01-17,26.647672948776453
2014-01-20,27.032494252743188
2014-01-21,27.329566134018997
2014-01-22,27.239198453933863
2014-01-23,27.022336073046908
2014-01-24,27.234115870666766
2014-01-27,26.961835295829772
2014-01-28,26.910634129660323
2014-01-29,26.89093288078228
2014-01-30,27.308361822483413
2014-01-31,27.22657605723296
2014-02-03,26.61558634892769
2014-02-04,26.75217379959393
2014-02-05,26.58541561989033
2014-02-06,26.60549539680095
2014-02-07,26.593070875216277
2014-02-10,26.53372621887454
2014-02-11,26.742038701080546
2014-02-12,26.366777279791872
2014-02-13,26.247523417784635
2014-02-14,26.427030578045876
2014-02-17,26.28338521556443
2014-02-18,25.89597074046244
2014-02-19,26.069259506009647
2014-02-20,26.356666807799126
2014-02-21,26.35474331022671
2014-02-24,25.88004487946665
2014-02-25,26.062439374282803
2014-02-26,25.66589042946814
2014-02-27,25.74995684429627
2014-02-28,25.543921665996873
2014-03-03,25.274402387276947
2014-03-04,25.177950858489698
2014-03-05,25.143233861791302
2014-03-06,24.99944977817654
2014-03-07,25.147757345092547
2014-03-10,25.050804543028715
2014-03-11,25.29280733355299
2014-03-12,25.369028495011104
2014-03-13,25.211240985527958
2014-03-14,25.014603283128807
2014-03-17,24.636882073491858
2014-03-18,24.713358917270384
2014-03-19,24.63937047502929
2014-03-20,24.10170611536603
2014-03-21,23.988457663112847
2014-03-24,23.793465762756956
2014-03-25,24.158877997987666
2014-03-26,23.781652226810273
2014-03-27,23.468217669522474
2014-03-28,23.72400669080947
2014-03-31,24.03857580852814
2014-04-01,23.878360270614326
2014-04-02,23.744529181634398
2014-04-03,23.891606706065964
2014-04-04,23.380220093279213
2014-04-07,22.9807273884208
2014-04-08,22.927921017389423
2014-04-09,23.274368672380312
2014-04-10,23.18690357714496
2014-04-11,23.21720419237219
2014-04-14,23.475540469658103
2014-04-15,23.95601450814136
2014-04-16,23.834185051714858
2014-04-17,23.83878764968023
2014-04-18,24.261311769909202
2014-04-21,23.92327237569076
2014-04-22,24.1652013053668
2014-04-23,23.942225105800375
2014-04-24,23.97386062817153
2014-04-25,23.927388001676785
2014-04-28,23.720118458111177
2014-04-29,23.50907015258248
2014-04-30,23.57885565012399
2014-05-01,23.81009161823771
2014-05-02,23.78929760380347
2014-05-05,23.813448607891516
2014-05-06,23.950752878937383
2014-05-07,23.740228325997407
2014-05-08,23.91516141595573
2014-05-09,24.109522182459372
2014-05-12,24.718723980706915
2014-05-13,24.639709389510656
2014-05-14,24.54192944565922
2014-05-15,24.72960942305715
2014-05-16,24.93053300042847
2014-05-19,24.813537256917815
2014-05-20,24.727896386699797
2014-05-21,24.863413934016698
2014-05-22,24.67843164841138
2014-05-23,24.59154416025859
2014-05-26,24.621041063608963
2014-05-27,24.862591481898278
2014-05-28,24.72966626494873
2014-05-29,24.311436367117594
2014-05-30,23.883525479453212
2014-06-02,23.60930132696075
2014-06-03,23.326374480129008
2014-06-04,23.30052565286744
2014-06-05,23.048351340982677
2014-06-06,22.90387279360786
2014-06-09,22.744964320274125
2014-06-10,22.658465771420047
2014-06-11,22.95147536958263
2014-06-12,23.103617801102057
2014-06-13,23.115278624789386
2014-06-16,23.022907646124324
2014-06-17,22.936928812573367
2014-06-18,23.016177061293952
2014-06-19,23.151727056537695
2014-06-20,22.962108109533403
2014-06-23,22.978115825532456
2014-06-24,22.549151983352274
2014-06-25,22.602265597777556
2014-06-26,22.773645423174553
2014-06-27,22.72145762132116
2014-06-30,23.12297002685356
2014-07-01,22.93930371565509
2014-07-02,22.994580556061702
2014-07-03,22.994894905677313
2014-07-04,22.98120457223296
2014-07-07,22.964478956380354
2014-07-08,22.995829165835598
2014-07-09,23.188987712074773
2014-07-10,23.501119650114774
2014-07-11,23.50889792115139
2014-07-14,23.699055136950832
2014-07-15,23.550717518998184
2014-07-16,23.730142349916523
2014-07-17,23.568194410000963
2014-07-18,23.82072639947522
2014-07-21,24.332108953083686
2014-07-22,24.3126169694036
2014-07-23,23.82248842515307
2014-07-24,23.707783370107
2014-07-25,23.99380602877617
2014-07-28,24.128023887392256
2014-07-29,24.193359067904225
2014-07-30,24.433652415850375
2014-07-31,24.554403743601615
2014-08-01,24.8473180389579
2014-08-04,25.07295412764769
2014-08-05,25.4450351303308
2014-08-06,25.54044125666258
2014-08-07,25.768922391423143
2014-08-08,25.703298034885286
2014-08-11,25.566636095116603
2014-08-12,25.991455380075763
2014-08-13,26.05378276807135
2014-08-14,26.261935160750777
2014-08-15,26.301920892885622
2014-08-18,26.165770963387143
2014-08-19,26.177704257969996
2014-08-20,26.5446737775972
2014-08-21,26.69370646341915
2014-08-22,26.274742221061747
2014-08-25,26.230593476973972
2014-08-26,26.685482618991788
2014-08-27,26.641008124961445
2014-08-28,26.20082622374588
2014-08-29,26.683109405107466
2014-09-01,26.86517785142321
2014-09-02,26.85686767442533
2014-09-03,26.772203926749757
2014-09-04,27.056942571079404
2014-09-05,26.92821307317531
2014-09-08,27.231563845562626
2014-09-09,27.381077768680537
2014-09-10,27.454123955833758
2014-09-11,27.501582818817464
2014-09-12,27.4658235027033
2014-09-15,27.748311819914562
2014-09-16,27.53204129360875
2014-09-17,27.122859465150714
2014-09-18,27.290399972543824
2014-09-19,27.463334251184943
2014-09-22,27.59795980751232
2014-09-23,27.71424950458969
2014-09-24,27.640167643535737
2014-09-25,27.85641438281063
2014-09-26,27.854233274895304
2014-09-29,27.736087123365156
2014-09-30,27.664207681486744
2014-10-01,28.20741450820564
2014-10-02,27.75852690182494
2014-10-03,27.89975214121542
2014-10-06,27.470257812528185
2014-10-07,27.451844454083464
2014-10-08,27.349223763294752
2014-10-09,26.82511736918277
2014-10-10,26.93339337452767
2014-10-13,26.846301547655916
2014-10-14,26.328305457238947
2014-10-15,26.54735100480255
2014-10-16,26.919251109171803
2014-10-17,27.3105812684876
2014-10-20,27.413023794625214
2014-10-21,27.43461706404098
2014-10-22,27.790874056366288
2014-10-23,28.24614275490036
2014-10-24,28.56037616977504
2014-10-27,28.317381320220804
2014-10-28,28.381300908993122
2014-10-29,28.509453366715817
2014-10-30,28.035978696979907
2014-10-31,28.170514974930644
2014-11-03,28.792236912948237
2014-11-04,28.97706949384504
2014-11-05,29.393672721102
2014-11-06,29.45489180963947
2014-11-07,29.444888695349412
2014-11-10,29.561569641109426
2014-11-11,29.34489336473822
2014-11-12,29.089110751781426
2014-11-13,29.449635675851834
2014-11-14,29.844517000234987
2014-11-17,29.57674013034891
2014-11-18,29.85902554658769
2014-11-19,29.845009666529663
2014-11-20,29.951539251199634
2014-11-21,30.09266809497398
2014-11-24,30.387443140872932
2014-11-25,30.42191584357371
2014-11-26,30.84085356475597
2014-11-27,30.942049515748582
2014-11-28,31.136048201619033
2014-12-01,30.902739756563943
2014-12-02,31.55065779821142
2014-12-03,31.70219904353831
2014-12-04,31.927746369198676
2014-12-05,31.457319131487587
2014-12-08,31.224719037640725
2014-12-09,31.60322403810177
2014-12-10,31.70017466195214
2014-12-11,31.14304215662662
2014-12-12,31.461165837362174
2014-12-15,31.310949877942193
2014-12-16,31.742476838200968
2014-12-17,31.727314330319373
2014-12-18,31.799941163539877
2014-12-19,32.16750224187942
2014-12-22,31.907093979388733
2014-12-23,31.620290814033368
2014-12-24,31.572752181534792
2014-12-25,31.83170184961394
2014-12-26,31.444977776768393
2014-12-29,30.96414797719599
2014-12-30,31.217087838809384
2014-12-31,31.050664374253305
2015-01-01,30.946694748045434
2015-01-02,30.419175225572715
2015-01-05,30.235284540186296
2015-01-06,30.24377211976485
2015-01-07,30.521571926751843
2015-01-08,30.31062928106674
2015-01-09,30.79989765826728
2015-01-12,30.61209227570829
2015-01-13,30.425853011914548
2015-01-14,30.881939196209387
2015-01-15,30.954606167746505
2015-01-16,30.804409745935086
2015-01-19,30.77012234797572
2015-01-20,31.177032677866812
2015-01-21,31.62311019423935
2015-01-22,31.391036833691793
2015-01-23,31.389505638958685
2015-01-26,31.427324019419018
2015-01-27,31.146777712680873
2015-01-28,31.141358901753843
2015-01-29,31.15389516248469
2015-01-30,31.502453515234805
2015-02-02,31.875149983227544
2015-02-03,31.787341832027405
2015-02-04,31.734317626891976
2015-02-05,31.945388167154483
2015-02-06,31.780423802700465
2015-02-09,31.96893997620675
2015-02-10,31.95364791356253
2015-02-11,31.673443236478033
2015-02-12,31.399422543821885
2015-02-13,31.842921244522852
2015-02-16,31.807090699072692
2015-02-17,32.315316558629505
2015-02-18,32.170184962531025
2015-02-19,32.27019032109864
2015-02-20,33.01971331445528
2015-02-23,32.702959330835476
2015-02-24,32.13304996294308
2015-02-25,32.537537111371776
2015-02-26,32.29569636045585
2015-02-27,32.30075186548228
2015-03-02,32.133730838849445
2015-03-03,32.22660539908171
2015-03-04,31.949701103406493
2015-03-05,31.90665900266091
2015-03-06,32.05384907284309
2015-03-09,31.761086044535215
2015-03-10,31.562788304936497
2015-03-11,31.47043597676291
2015-03-12,31.059344414493182
2015-03-13,30.94647400114022
2015-03-16,30.992144567351907
2015-03-17,30.88623363588908
2015-03-18,30.817986196098243
2015-03-19,30.8230447495936
2015-03-20,30.64343986186219
2015-03-23,30.85505874281492
2015-03-24,31.28759258821549
2015-03-25,31.161576589653517
2015-03-26,31.31579776663236
2015-03-27,31.255979580022824
2015-03-30,31.375157512948952
2015-03-31,31.854027501687412
2015-04-01,32.018773083391906
2015-04-02,31.49778985033764
2015-04-03,31.644343679721295
2015-04-06,32.02641617843661
2015-04-07,31.97068417526727
2015-04-08,32.28424726670263
2015-04-09,32.085705330997946
2015-04-10,31.649608253665516
2015-04-13,31.70301781131336
2015-04-14,31.19216411257906
2015-04-15,31.132536825015936
2015-04-16,31.52450473322637
2015-04-17,30.97163515819782
2015-04-20,30.610217699176566
2015-04-21,30.323841745942143
2015-04-22,30.3163789391097
2015-04-23,30.222437413926833
2015-04-24,30.635436298800794
2015-04-27,30.923837126211076
2015-04-28,31.07984028123531
2015-04-29,31.133600758240565
2015-04-30,31.260505662004856
2015-05-01,31.01784598379199
2015-05-04,31.281121692582833
2015-05-05,30.965049308924513
2015-05-06,31.221435056569064
2015-05-07,31.584454572838663
2015-05-08,31.658596446533426
2015-05-11,31.617059959061375
2015-05-12,31.748059414404338
2015-05-13,30.912016077493874
2015-05-14,31.011348941674306
2015-05-15,30.989062520817463
2015-05-18,30.98515169498597
2015-05-19,31.203691322003902
2015-05-20,31.192637270870662
2015-05-21,30.86924320010525
2015-05-22,30.8388844356498
2015-05-25,30.86944615844762
2015-05-26,30.913874719795768
2015-05-27,30.97211488793039
2015-05-28,31.28881160090561
2015-05-29,30.980274558876143
2015-06-01,31.04268190629162
2015-06-02,31.43443555432293
2015-06-03,30.934300297200153
2015-06-04,30.99777086622798
2015-06-05,30.837644570165995
2015-06-08,30.740637262933653
2015-06-09,30.489672627470444
2015-06-10,30.451586748445546
2015-06-11,30.996940792505903
2015-06-12,30.639589711458434
2015-06-15,30.313506158328018
2015-06-16,29.95341729929577
2015-06-17,30.45707055375531
2015-06-18,30.334984555292063
2015-06-19,30.338319044513266
2015-06-22,30.233718553264968
2015-06-23,29.97566947430919
2015-06-24,29.919673866724256
2015-06-25,30.633575749367083
2015-06-26,31.050119918300524
2015-06-29,30.81172650477474
2015-06-30,31.01176134783734
2015-07-01,30.779890217598716
2015-07-02,30.278220170683326
2015-07-03,30.582082645640966
2015-07-06,30.93005400036919
2015-07-07,31.248293910249718
2015-07-08,31.12082325211411
2015-07-09,31.08276399136662
2015-07-10,31.314781991301516
2015-07-13,31.441910320052145
2015-07-14,31.33621271645646
2015-07-15,30.871325522359072
2015-07-16,30.915447510751477
2015-07-17,31.243265335992902
2015-07-20,30.902586335676503
2015-07-21,31.100620537216592
2015-07-22,31.209193942259176
2015-07-23,31.44226938483323
2015-07-24,31.71357183805928
2015-07-27,31.517244036062486
2015-07-28,31.05029093160522
2015-07-29,30.90503374465826
2015-07-30,31.17675300138647
2015-07-31,31.028416566135075
2015-08-03,30.836453261494665
2015-08-04,30.320970749824195
2015-08-05,30.83815501068397
2015-08-06,31.090651073442853
2015-08-07,31.328686555469
2015-08-10,31.62761113327598
2015-08-11,31.811634048372447
2015-08-12,31.7494551741392
2015-08-13,31.71152953634429
2015-08-14,31.594795307699233
2015-08-17,32.40266084051605
2015-08-18,32.58478956145767
2015-08-19,32.453726732283414
2015-08-20,32.608271902923796
2015-08-21,32.309663486561874
2015-08-24,32.78381011243776
2015-08-25,32.59113979909847
2015-08-26,32.75735316347715
2015-08-27,33.100625693176184
2015-08-28,33.2328913516323
2015-08-31,33.274286745957504
2015-09-01,33.28940511232229
2015-09-02,33.2833757588285
2015-09-03,33.11415849102723
2015-09-04,32.98542849678424
2015-09-07,33.461612982309155
2015-09-08,33.439087776799724
2015-09-09,33.20341108473902
2015-09-10,33.053459745185194
2015-09-11,33.410691418915384
2015-09-14,33.63650771635342
2015-09-15,33.82698348298169
2015-09-16,33.75665718615381
2015-09-17,33.95199436507532
2015-09-18,33.75804293011268
2015-09-21,33.68719377611164
2015-09-22,34.00929032292727
2015-09-23,34.3034887620127
2015-09-24,33.99865852805794
2015-09-25,33.73680190592171
